"Id,Hours_Studied,Attendance,Previous_Scores,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Motivation_Level,Internet_Access,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Learning_Disabilities,Parental_Education_Level,Gender"
"4819,24,66,71,7,1,3,66,High,Medium,Yes,Low,Yes,Low,High,Public,Neutral,No,High School,Male"
"4820,18,94,53,9,3,3,67,Low,Medium,Yes,Medium,Yes,Low,Medium,Public,Negative,No,College,Female"
"4821,19,87,89,4,0,5,68,High,Medium,No,Medium,Yes,Low,Low,Public,Positive,Yes,Postgraduate,Female"
"4822,19,67,55,8,0,4,62,Medium,Low,Yes,Medium,No,Medium,High,Private,Positive,No,High School,Male"
"4823,15,68,95,5,1,2,64,Medium,High,No,High,Yes,Medium,Medium,Private,Positive,Yes,College,Female"
"4824,20,97,93,6,1,1,71,High,Low,Yes,Low,Yes,High,High,Public,Positive,No,College,Male"
"4825,20,61,99,8,0,4,65,High,Medium,No,Medium,Yes,Medium,High,Public,Neutral,No,College,Male"
"4826,21,79,95,8,0,2,69,Medium,Medium,Yes,High,Yes,Medium,Medium,Public,Neutral,No,Postgraduate,Female"
"4827,21,73,99,6,1,5,65,Medium,Medium,No,Medium,No,Low,Medium,Public,Neutral,No,High School,Male"
"4828,25,87,94,8,0,4,71,Medium,Medium,No,High,Yes,Medium,High,Public,Positive,No,High School,Male"
"4829,26,94,56,8,1,2,69,Low,Medium,No,Low,Yes,High,Medium,Public,Negative,No,College,Female"
"4830,14,74,72,7,2,3,65,High,Medium,Yes,High,No,Medium,Medium,Private,Negative,No,College,Male"
"4831,25,77,54,7,2,1,66,Low,Medium,Yes,Medium,Yes,Medium,Medium,Public,Neutral,No,College,Male"
"4832,13,99,77,10,0,3,68,Medium,Medium,Yes,Low,Yes,Medium,High,Private,Negative,No,College,Female"
"4833,24,91,76,7,0,2,72,High,High,Yes,Medium,Yes,Medium,Medium,Private,Positive,No,High School,Female"
"4834,24,96,96,7,1,3,74,High,High,Yes,Medium,Yes,Medium,Medium,Public,Negative,No,High School,Female"
"4835,9,78,98,7,3,2,64,Medium,Medium,No,Low,Yes,Low,Medium,Public,Positive,No,High School,Male"
"4836,21,69,63,7,0,3,64,High,Low,Yes,Medium,Yes,Medium,Medium,Public,Positive,No,High School,Male"
"4837,17,76,79,8,1,4,63,Medium,Medium,Yes,Low,No,Low,Medium,Public,Neutral,Yes,Postgraduate,Female"
"4838,15,89,73,9,2,2,66,High,Low,No,High,Yes,Low,Low,Private,Neutral,No,High School,Male"
"4839,28,64,77,7,1,2,67,Medium,Medium,Yes,Medium,Yes,High,Medium,Public,Positive,No,High School,Male"
"4840,16,71,77,6,4,5,64,High,Low,Yes,Low,Yes,Medium,Medium,Public,Neutral,Yes,College,Male"
"4841,15,62,96,10,0,4,62,Low,High,No,Low,Yes,Medium,High,Private,Positive,No,High School,Male"
"4842,20,77,95,7,0,1,66,Medium,Low,Yes,High,Yes,Medium,,Public,Positive,No,High School,Male"
"4843,24,93,56,4,4,2,71,Medium,High,No,Low,Yes,Low,High,Public,Negative,No,Postgraduate,Female"
"4844,19,61,67,10,1,6,63,High,Low,Yes,Low,No,Medium,Medium,Public,Positive,No,Postgraduate,Female"
"4845,27,87,88,9,1,4,72,High,Medium,Yes,Medium,Yes,Low,High,Public,Positive,Yes,College,Male"
"4846,23,97,84,9,1,3,71,Medium,High,No,Low,Yes,High,Medium,Public,Positive,Yes,High School,Female"
"4847,7,69,82,9,1,3,61,Low,Medium,No,Low,Yes,Medium,High,Private,Positive,No,Postgraduate,Female"
"4848,17,88,100,10,1,2,71,Medium,High,Yes,Medium,Yes,Low,High,Public,Positive,No,Postgraduate,Female"
"4849,17,99,67,5,2,4,69,Medium,Medium,No,Low,Yes,Medium,Medium,Private,Neutral,No,Postgraduate,Male"
"4850,23,98,76,6,3,3,74,Medium,High,Yes,Low,Yes,Low,High,Public,Positive,No,,Male"
"4851,4,69,99,6,0,2,61,Medium,High,Yes,Medium,Yes,Medium,High,Public,Neutral,No,High School,Male"
"4852,35,64,85,6,2,2,68,Medium,Low,No,High,Yes,Medium,High,Private,Neutral,No,High School,Male"
"4853,23,66,82,7,1,2,67,Medium,High,Yes,High,Yes,Medium,Medium,Public,Positive,No,High School,Male"
"4854,21,88,58,6,3,4,70,High,Low,No,Medium,Yes,High,Medium,Private,Neutral,No,College,Male"
"4855,27,89,62,5,0,3,69,Medium,Medium,No,Medium,Yes,Low,Medium,Public,Neutral,No,High School,Male"
"4856,34,87,69,6,3,2,72,Medium,Low,No,High,Yes,Low,Medium,Private,Neutral,No,College,Male"
"4857,25,73,73,7,1,2,66,Medium,Low,Yes,Medium,Yes,Medium,Medium,Public,Positive,No,High School,Male"
"4858,26,67,75,9,2,3,67,Medium,Medium,No,Medium,Yes,Medium,Medium,Public,Positive,No,High School,Male"
"4859,21,83,95,6,4,2,70,Medium,Medium,No,High,Yes,High,High,Public,Neutral,No,High School,Female"
"4860,19,79,55,8,3,4,68,Medium,High,Yes,Medium,Yes,Medium,Medium,Private,Neutral,Yes,Postgraduate,Male"
"4861,17,89,62,5,2,2,68,Low,Medium,Yes,High,Yes,Medium,Medium,Private,Positive,No,College,Female"
"4862,15,78,57,4,2,2,65,Medium,High,No,High,Yes,Medium,High,Public,Negative,No,High School,Female"
"4863,16,74,87,7,0,3,63,Medium,Low,Yes,Medium,Yes,Low,Low,Public,Positive,No,College,Female"
"4864,12,72,99,6,0,4,62,Low,Low,Yes,High,Yes,Low,Medium,Public,Positive,No,College,Female"
"4865,20,68,95,6,0,4,66,Medium,High,Yes,Medium,Yes,Low,Medium,Public,Positive,No,High School,Female"
"4866,10,71,86,6,1,2,62,Medium,High,Yes,Medium,Yes,Medium,Low,Public,Negative,Yes,Postgraduate,Male"
"4867,21,64,51,6,0,3,61,Low,High,Yes,Low,Yes,High,Low,Public,Negative,No,College,Female"
"4868,20,74,67,6,0,4,63,Low,Medium,Yes,High,Yes,Medium,Medium,Private,Negative,Yes,College,Female"
"4869,21,61,93,6,3,3,65,Medium,Medium,Yes,Low,Yes,Medium,High,Private,Neutral,No,,Female"
"4870,17,67,83,5,3,3,64,High,Low,No,High,Yes,Low,Medium,Public,Positive,No,High School,Male"
"4871,38,90,60,4,2,4,74,High,Medium,Yes,Low,Yes,Low,Medium,Public,Neutral,No,College,Male"
"4872,28,73,73,4,2,2,70,Low,Medium,Yes,Medium,Yes,High,High,Public,Positive,No,Postgraduate,Female"
"4873,13,87,54,10,2,2,63,Low,Medium,No,Low,Yes,Low,Medium,Public,Positive,No,,Female"
"4874,21,89,76,7,3,2,68,Low,Medium,No,Medium,Yes,High,Medium,Public,Positive,No,High School,Female"
"4875,16,83,95,9,2,2,69,Medium,High,Yes,Medium,Yes,Low,High,Public,Neutral,No,College,Male"
"4876,14,98,52,7,1,4,70,Medium,High,Yes,High,Yes,Medium,High,Private,Negative,No,,Male"
"4877,12,61,81,7,2,3,62,Medium,Medium,Yes,Medium,Yes,High,Medium,Public,Neutral,No,College,Male"
"4878,23,90,62,7,3,2,71,High,Medium,Yes,Medium,Yes,Medium,Low,Private,Positive,No,Postgraduate,Male"
"4879,16,98,100,8,2,1,69,Medium,Low,No,Low,Yes,Low,Medium,Public,Neutral,No,,Male"
"4880,26,94,53,5,0,2,69,High,Low,Yes,Low,Yes,Low,High,Public,Neutral,No,High School,Male"
"4881,26,67,81,6,4,3,68,Low,High,Yes,High,Yes,Low,High,Public,Neutral,Yes,College,Male"
"4882,28,73,63,7,0,2,65,Low,Medium,Yes,Low,Yes,Low,Medium,Public,Positive,No,High School,Male"
"4883,15,67,94,4,1,5,65,Medium,High,Yes,High,Yes,Medium,Medium,Private,Positive,No,High School,Male"
"4884,23,84,56,9,1,4,65,Low,Low,Yes,Low,No,Medium,High,Public,Positive,No,High School,Female"
"4885,24,88,71,9,2,3,72,High,High,No,Medium,Yes,High,High,Public,Negative,No,High School,Female"
"4886,17,73,59,4,2,4,63,Medium,Low,No,High,Yes,Low,High,Private,Negative,No,High School,Female"
"4887,15,82,90,6,2,2,68,Medium,High,Yes,High,No,High,Medium,Public,Positive,No,High School,Male"
"4888,30,88,68,7,1,3,72,Medium,Medium,Yes,Low,Yes,Medium,High,Public,Positive,No,College,Female"
"4889,21,77,59,8,3,2,66,Medium,Low,Yes,Medium,Yes,Low,Medium,Private,Positive,No,High School,Male"
"4890,24,94,86,9,2,3,71,Low,Medium,No,High,Yes,Low,Medium,Public,Neutral,No,College,Female"
"4891,15,91,91,6,0,3,67,Medium,Low,Yes,Low,Yes,Medium,Medium,Public,Positive,No,College,Female"
"4892,13,63,73,10,2,3,61,Medium,Medium,No,Low,Yes,Low,High,Public,Negative,No,Postgraduate,Male"
"4893,17,85,69,7,4,2,70,High,High,Yes,Medium,Yes,Low,High,Private,Neutral,No,High School,Female"
"4894,19,69,82,7,2,3,64,Medium,Medium,Yes,Low,No,Low,,Public,Neutral,No,College,Male"
"4895,14,82,83,8,0,2,64,Medium,Medium,Yes,Medium,Yes,Medium,Medium,Public,Negative,No,High School,Male"
"4896,20,98,83,7,0,3,68,Low,High,Yes,Medium,No,Low,Medium,Public,Neutral,No,High School,Female"
"4897,10,95,64,7,4,3,70,High,Medium,No,High,Yes,Low,Medium,Private,Positive,No,Postgraduate,Male"
"4898,13,76,97,10,4,3,65,Low,Medium,Yes,High,Yes,Low,Low,Public,Neutral,No,College,Male"
"4899,24,72,61,7,3,2,67,High,High,No,Medium,Yes,Low,Medium,Private,Neutral,No,High School,Female"
"4900,24,69,69,6,0,4,65,Medium,Low,Yes,Medium,Yes,Low,High,Private,Neutral,No,College,Male"
"4901,18,81,64,6,1,4,65,Low,Medium,Yes,Medium,Yes,Medium,Medium,Public,Positive,No,High School,Female"
"4902,14,65,97,9,3,4,65,Medium,High,Yes,Low,Yes,Low,High,Public,Positive,No,High School,Female"
"4903,14,82,91,8,1,2,66,High,Low,Yes,High,Yes,Low,Medium,Public,Negative,No,High School,Male"
"4904,18,60,91,5,2,4,62,Medium,High,No,Low,Yes,Low,Medium,Public,Negative,Yes,High School,Male"
"4905,24,73,50,5,1,2,63,Medium,Medium,Yes,Low,Yes,Low,Medium,Public,Negative,No,High School,Male"
"4906,26,69,84,7,0,3,63,Low,Low,Yes,Medium,Yes,Medium,Medium,Private,Neutral,Yes,High School,Male"
"4907,17,99,62,8,3,3,70,Medium,Medium,Yes,Medium,Yes,Medium,Medium,Private,Neutral,No,High School,Male"
"4908,13,89,98,6,0,4,67,Low,High,Yes,Medium,Yes,Medium,Medium,Private,Negative,No,High School,Male"
"4909,22,74,77,4,0,3,66,High,High,No,Low,Yes,High,Medium,Private,Negative,Yes,High School,Male"
"4910,15,64,78,5,2,2,63,High,Medium,No,Medium,Yes,Low,Medium,Public,Positive,No,High School,Male"
"4911,17,81,68,9,1,3,66,High,Low,Yes,High,Yes,Low,Low,Private,Positive,No,College,Female"
"4912,28,69,77,8,3,4,67,Low,Medium,No,Medium,Yes,Medium,Medium,Public,Neutral,No,College,Female"
"4913,25,81,87,9,1,1,68,Medium,Medium,No,Low,Yes,Low,High,Private,Negative,No,Postgraduate,Female"
"4914,21,93,78,9,1,2,67,Low,High,Yes,Low,Yes,Medium,Low,Public,Neutral,Yes,High School,Male"
"4915,12,85,82,6,1,2,66,Medium,High,Yes,Medium,Yes,High,Medium,Public,Neutral,No,High School,Male"
"4916,21,85,74,6,2,4,71,High,High,Yes,Medium,Yes,Medium,Medium,Public,Neutral,No,High School,Female"
"4917,26,82,86,7,0,2,69,Medium,Medium,Yes,Medium,Yes,Low,High,Public,Neutral,Yes,Postgraduate,Male"
"4918,18,97,95,8,1,2,72,High,Low,Yes,High,Yes,Medium,Medium,Public,Positive,No,Postgraduate,Male"
"4919,28,97,53,9,0,3,70,High,Low,Yes,Low,Yes,Low,Medium,Private,Negative,No,College,Female"
"4920,28,81,55,10,2,3,68,Medium,Medium,Yes,Medium,Yes,Medium,Low,Private,Neutral,No,High School,Male"
"4921,30,72,84,8,1,1,68,Medium,Medium,No,Medium,Yes,Low,High,Private,Positive,No,High School,Male"
"4922,22,78,69,8,2,2,67,Low,High,Yes,High,Yes,Low,Medium,Public,Negative,No,High School,Female"
"4923,24,67,64,10,1,2,62,Medium,Medium,No,Low,Yes,Low,Medium,Public,Positive,Yes,College,Female"
"4924,28,85,59,7,1,3,67,Medium,Low,No,Low,Yes,Low,Medium,Public,Neutral,No,Postgraduate,Male"
"4925,23,80,79,9,1,2,69,High,Medium,No,Medium,Yes,Medium,High,Public,Negative,No,Postgraduate,Male"
"4926,17,64,67,8,3,3,64,Medium,High,Yes,Medium,Yes,Low,Medium,Public,Negative,No,College,Male"
"4927,17,68,75,8,2,3,66,Medium,High,Yes,Medium,Yes,Low,High,Private,Positive,No,College,Female"
"4928,21,79,98,7,2,1,69,High,Low,Yes,High,Yes,Low,Medium,Public,Positive,No,High School,Male"
"4929,12,96,88,5,0,2,70,High,High,No,High,Yes,Medium,Medium,Private,Positive,No,College,Female"
"4930,19,83,90,8,3,3,69,High,Medium,No,Low,Yes,Low,Medium,Public,Positive,No,College,Female"
"4931,27,87,56,8,3,3,72,Medium,Medium,Yes,Medium,Yes,Medium,High,Public,Neutral,No,Postgraduate,Male"
"4932,7,74,66,6,1,2,61,Medium,Medium,Yes,Low,Yes,Low,High,Private,Positive,No,High School,Female"
"4933,29,83,55,7,2,4,68,Medium,Medium,No,High,Yes,Low,Low,Private,Negative,No,High School,Female"
"4934,27,78,98,6,1,3,68,Medium,Medium,No,Low,Yes,Medium,Medium,Public,Positive,No,High School,Male"
"4935,17,86,84,6,0,3,66,Low,Medium,No,High,Yes,Medium,Medium,Private,Neutral,No,High School,Female"
"4936,23,62,51,6,5,2,65,Medium,Medium,No,Medium,Yes,High,Medium,Public,Negative,No,College,Male"
"4937,20,80,74,5,2,4,66,High,Low,Yes,Medium,Yes,Low,Low,Public,Negative,No,College,Female"
"4938,27,72,63,6,1,5,67,Medium,Medium,No,Medium,Yes,High,Medium,Private,Negative,No,College,Female"
"4939,26,73,77,8,0,2,68,Medium,High,No,Medium,Yes,Medium,High,Private,Positive,No,College,Male"
"4940,12,98,59,9,1,2,67,Low,Medium,No,Low,Yes,High,Medium,Public,Neutral,No,Postgraduate,Female"
"4941,24,67,53,10,0,3,63,Low,Medium,Yes,Medium,Yes,Medium,Medium,Public,Positive,Yes,College,Female"
"4942,19,72,66,6,0,2,64,Medium,Low,No,Medium,Yes,Medium,High,Private,Neutral,No,Postgraduate,Male"
"4943,20,80,65,9,1,3,66,Medium,Low,No,High,Yes,Medium,Medium,Private,Positive,No,College,Male"
"4944,16,95,86,8,0,4,69,High,Medium,Yes,Medium,Yes,Low,Low,Public,Positive,No,High School,Male"
"4945,30,77,74,7,3,3,70,Medium,Low,Yes,Medium,Yes,High,Medium,Private,Neutral,No,Postgraduate,Male"
"4946,26,90,65,8,3,2,72,Medium,Medium,No,High,Yes,Medium,High,Private,Positive,No,High School,Female"
"4947,16,94,79,9,2,5,71,Medium,High,No,High,Yes,High,,Public,Positive,No,High School,Female"
"4948,12,72,54,6,3,2,63,Medium,Medium,Yes,Low,Yes,Low,Medium,Public,Positive,No,Postgraduate,Male"
"4949,18,76,83,6,1,4,68,High,High,No,Medium,Yes,High,Medium,Public,Neutral,No,High School,Male"
"4950,23,74,57,6,1,3,67,Medium,High,Yes,Low,No,High,High,Private,Neutral,No,College,Male"
"4951,21,93,64,6,2,4,69,Medium,Low,No,Medium,Yes,Low,Medium,Public,Positive,No,Postgraduate,Male"
"4952,28,62,64,9,1,2,65,Medium,Medium,No,High,Yes,Low,Medium,Private,Negative,No,Postgraduate,Male"
"4953,25,72,73,6,4,4,69,High,Low,Yes,High,Yes,Medium,High,Public,Neutral,No,College,Male"
"4954,26,87,98,6,0,4,71,Medium,Medium,No,High,Yes,Medium,High,Public,Negative,No,College,Male"
"4955,22,83,66,7,2,3,67,Medium,Low,Yes,Medium,Yes,Medium,Medium,Private,Neutral,No,High School,Female"
"4956,12,77,64,7,2,4,64,Low,Medium,No,Low,Yes,High,High,Public,Positive,No,College,Female"
"4957,19,82,58,6,2,3,68,High,Medium,Yes,Low,Yes,Medium,High,Private,Positive,No,College,Female"
"4958,26,68,70,10,1,3,67,High,Low,Yes,Medium,Yes,Low,Medium,Public,Positive,No,College,Male"
"4959,20,77,59,6,1,2,62,Low,Low,No,Low,Yes,High,Medium,Public,Negative,No,High School,Female"
"4960,23,80,57,7,2,2,68,High,Medium,No,Low,Yes,Medium,High,Public,Negative,No,Postgraduate,Female"
"4961,18,96,93,4,0,4,72,Medium,Medium,Yes,Medium,Yes,Medium,High,Public,Positive,No,College,Female"
"4962,14,70,53,7,0,3,61,Medium,High,Yes,Low,Yes,Medium,Medium,Public,Negative,No,High School,Male"
"4963,19,95,86,5,0,4,67,Low,Low,Yes,Medium,Yes,High,Medium,Public,Negative,No,High School,Male"
"4964,22,86,60,6,0,3,70,High,Medium,No,High,Yes,High,High,Public,Neutral,No,Postgraduate,Male"
"4965,16,61,51,4,1,3,59,Low,Medium,Yes,Low,Yes,Low,Medium,Public,Neutral,No,High School,Male"
"4966,19,89,90,6,0,4,70,High,Medium,Yes,High,Yes,Low,High,Private,Negative,No,College,Female"
"4967,14,61,85,7,1,1,60,Low,Medium,No,High,Yes,Low,Medium,Public,Neutral,No,High School,Female"
"4968,27,100,67,7,1,3,74,High,Medium,No,Medium,Yes,High,High,Public,Neutral,No,College,Male"
"4969,18,95,54,6,0,3,68,Low,High,Yes,High,Yes,Medium,High,Private,Negative,No,College,Male"
"4970,29,72,68,7,0,3,67,Medium,Medium,No,Low,Yes,Low,Medium,Public,Positive,No,College,Female"
"4971,29,70,59,6,2,4,67,Medium,Low,No,High,Yes,Medium,Medium,Private,Neutral,No,Postgraduate,Male"
"4972,20,75,97,7,0,2,66,Low,Medium,Yes,High,Yes,Medium,Medium,Public,Neutral,No,College,Female"
"4973,14,74,76,7,1,2,63,Medium,Medium,No,High,Yes,Low,High,Public,Neutral,No,High School,Female"
"4974,7,75,98,7,1,3,62,Medium,Medium,No,Low,No,Low,High,Public,Positive,No,College,Male"
"4975,11,73,68,7,3,3,64,High,Low,Yes,High,Yes,Low,High,Private,Neutral,No,College,Female"
"4976,12,85,78,6,3,4,68,Medium,Medium,Yes,High,Yes,Medium,Medium,Public,Neutral,No,College,Male"
"4977,28,67,60,8,0,3,65,Medium,Medium,No,High,Yes,Medium,Medium,Public,Positive,No,High School,Female"
"4978,21,94,90,8,1,4,71,Medium,Low,Yes,Low,Yes,Medium,Medium,Public,Positive,No,Postgraduate,Female"
"4979,22,92,52,7,1,3,68,Medium,Medium,Yes,Low,No,Medium,Medium,Private,Negative,No,Postgraduate,Female"
"4980,7,79,85,9,0,2,62,Low,High,Yes,Medium,Yes,Medium,Medium,Public,Negative,No,High School,Male"
"4981,13,94,70,7,1,3,68,High,High,Yes,Medium,Yes,Medium,Medium,Private,Negative,No,High School,Male"
"4982,25,70,79,7,3,3,68,Medium,Medium,Yes,Low,Yes,High,Medium,Public,Neutral,No,High School,Male"
"4983,22,61,80,7,3,3,67,High,Medium,Yes,High,Yes,Medium,High,Public,Neutral,No,Postgraduate,Male"
"4984,19,85,86,7,0,2,67,Medium,Medium,Yes,Medium,Yes,Low,Medium,Public,Positive,No,College,Female"
"4985,23,78,60,6,2,4,70,High,High,Yes,Medium,Yes,High,High,Public,Positive,No,High School,Male"
"4986,30,83,77,4,0,4,69,Low,Medium,Yes,Medium,Yes,Low,Medium,Public,Neutral,No,High School,Female"
"4987,19,96,71,7,2,3,70,Low,Medium,No,Medium,Yes,Low,High,Private,Positive,No,Postgraduate,Male"
"4988,20,99,64,8,1,2,69,Medium,Low,No,Low,Yes,High,Medium,Public,Positive,No,High School,Male"
"4989,21,85,75,5,1,2,70,High,Medium,Yes,Low,Yes,High,High,Public,Positive,No,High School,Female"
"4990,34,91,98,9,0,4,72,Medium,Low,No,Medium,Yes,Medium,Medium,Public,Neutral,No,,Male"
"4991,7,63,97,5,1,2,59,Low,Medium,No,Medium,Yes,Low,Medium,Public,Neutral,No,High School,Female"
"4992,24,66,64,6,0,4,64,Medium,Medium,No,Medium,No,Medium,High,Public,Neutral,No,High School,Male"
"4993,19,89,94,10,0,1,72,High,High,Yes,Medium,Yes,High,Medium,Private,Neutral,No,College,Female"
"4994,23,77,94,8,0,3,70,Low,High,Yes,Medium,Yes,High,Medium,Private,Positive,No,Postgraduate,Male"
"4995,16,78,62,7,0,1,63,Low,High,No,Medium,Yes,High,High,Public,Negative,No,High School,Female"
"4996,20,72,80,7,1,3,66,High,Medium,Yes,Medium,Yes,Low,High,Private,Negative,No,College,Male"
"4997,24,84,93,9,3,4,72,High,High,No,Medium,Yes,High,Medium,Public,Neutral,No,High School,Male"
"4998,39,67,76,5,2,4,71,High,High,Yes,Medium,No,Medium,Medium,Private,Negative,No,,Female"
"4999,25,85,68,9,1,3,71,High,High,No,Medium,Yes,High,Medium,Public,Negative,No,Postgraduate,Female"
"5000,15,67,83,6,3,3,62,Low,Medium,Yes,Low,Yes,Medium,Low,Public,Positive,No,High School,Male"
"5001,17,63,59,8,1,1,62,Medium,Medium,Yes,Medium,Yes,Low,High,Public,Positive,No,Postgraduate,Male"
"5002,17,73,58,6,4,1,64,Medium,Low,No,Medium,Yes,Medium,Medium,Public,Positive,No,College,Male"
"5003,9,69,92,10,2,3,65,High,High,Yes,Medium,Yes,Low,Medium,Private,Neutral,No,Postgraduate,Male"
"5004,18,96,52,7,1,4,68,High,Low,Yes,Low,Yes,Low,Medium,Private,Neutral,No,College,Female"
"5005,24,62,90,5,0,3,67,High,Medium,Yes,Low,Yes,High,Medium,Private,Positive,No,College,Male"
"5006,12,67,65,8,1,3,61,Medium,Medium,Yes,Low,Yes,High,Medium,Public,Neutral,No,High School,Male"
"5007,26,82,74,9,2,5,68,Low,Low,Yes,High,Yes,Medium,Medium,Public,Negative,No,High School,Female"
"5008,23,79,77,9,1,3,68,Medium,High,No,Medium,Yes,Low,High,Public,Neutral,No,High School,Male"
"5009,16,62,88,7,1,1,62,Medium,Medium,No,Medium,Yes,Low,High,Public,Neutral,No,High School,Female"
"5010,19,60,94,8,1,3,62,Medium,Low,No,High,Yes,Low,Low,Private,Neutral,No,High School,Female"
"5011,30,100,90,6,0,2,74,High,High,Yes,Low,Yes,Medium,Low,Public,Positive,Yes,High School,Male"
"5012,24,86,79,8,0,4,68,Medium,Medium,Yes,Medium,No,Low,Medium,Public,Neutral,No,High School,Female"
"5013,20,75,67,8,1,4,66,Low,High,No,Medium,Yes,High,Low,Public,Positive,No,College,Male"
"5014,19,79,76,4,1,3,67,Medium,Medium,No,High,Yes,Medium,Medium,Private,Neutral,No,,Male"
"5015,20,71,52,5,1,3,65,High,Medium,No,High,Yes,Medium,High,Public,Neutral,No,High School,Male"
"5016,17,74,62,7,2,4,66,Medium,Medium,Yes,Medium,Yes,High,Medium,Public,Positive,No,High School,Male"
"5017,7,86,68,7,5,4,67,High,Medium,No,Medium,Yes,Low,Medium,Public,Positive,No,Postgraduate,Male"
"5018,32,95,66,7,5,3,76,Medium,Medium,Yes,High,Yes,High,Medium,Private,Negative,No,College,Male"
"5019,21,67,55,7,2,3,66,Low,High,Yes,High,Yes,High,High,Private,Positive,No,High School,Female"
"5020,22,94,53,9,1,3,68,Low,Low,No,High,Yes,Medium,High,Public,Neutral,No,College,Female"
"5021,20,65,71,8,2,3,63,High,Medium,Yes,Low,Yes,Low,Medium,Private,Neutral,Yes,College,Female"
"5022,16,69,54,4,4,4,65,Medium,High,Yes,Medium,Yes,Low,Low,Public,Positive,No,College,Female"
"5023,19,61,64,10,3,3,63,High,Medium,No,Medium,Yes,Low,Medium,Public,Positive,No,High School,Male"
"5024,10,66,74,4,2,2,59,Medium,Medium,No,Low,Yes,Low,Medium,Public,Negative,No,High School,Male"
"5025,34,97,60,8,2,4,74,Medium,Medium,No,Medium,Yes,Medium,Medium,Private,Neutral,No,High School,Male"
"5026,13,78,54,5,2,3,62,Medium,Low,Yes,Low,Yes,Low,High,Public,Positive,Yes,College,Male"
"5027,14,63,72,9,3,4,59,Low,Low,Yes,Medium,Yes,Low,Low,Public,Positive,Yes,High School,Female"
"5028,17,98,72,7,0,3,71,Medium,High,Yes,High,Yes,Low,Medium,Public,Positive,No,High School,Male"
"5029,28,95,96,8,1,3,73,Medium,Medium,No,Medium,Yes,Medium,Medium,Public,Neutral,No,Postgraduate,Male"
"5030,20,90,56,4,0,1,68,High,Medium,Yes,Medium,Yes,Low,High,Private,Positive,No,High School,Male"
"5031,13,97,81,8,3,1,68,Medium,Medium,Yes,Medium,Yes,Low,Medium,Public,Neutral,No,High School,Male"
"5032,28,69,66,8,0,6,66,Medium,Medium,Yes,Medium,Yes,Low,Medium,Public,Positive,No,College,Male"
"5033,24,93,56,8,1,3,69,Low,High,Yes,Medium,Yes,Low,Medium,Public,Neutral,No,College,Male"
"5034,23,88,70,8,2,4,70,Medium,Medium,No,Medium,Yes,Medium,High,Public,Neutral,No,High School,Female"
"5035,24,95,71,7,1,3,74,Medium,High,Yes,High,Yes,Medium,High,Public,Positive,No,High School,Male"
"5036,34,92,68,7,0,5,75,High,Medium,No,Low,Yes,Medium,High,Public,Positive,No,College,Female"
"5037,33,74,88,6,2,3,71,Medium,Medium,Yes,Medium,Yes,Medium,Medium,Private,Neutral,No,College,Male"
"5038,16,91,92,6,2,3,71,High,High,Yes,Low,Yes,Low,High,Private,Positive,No,High School,Male"
"5039,30,70,57,9,1,4,65,Medium,Medium,No,Medium,Yes,Low,Medium,Public,Negative,No,College,Female"
"5040,22,73,58,6,1,3,65,Low,Medium,No,High,Yes,Medium,Medium,Private,Positive,No,Postgraduate,Male"
"5041,23,64,71,4,2,1,65,Medium,High,No,Low,Yes,Medium,Medium,Public,Negative,No,Postgraduate,Male"
"5042,10,97,66,6,2,2,67,Medium,Medium,No,Medium,Yes,Low,Medium,Public,Neutral,No,Postgraduate,Female"
"5043,19,72,91,8,1,4,67,Medium,Medium,Yes,High,Yes,Low,Medium,Private,Positive,No,,Male"
"5044,15,81,100,7,1,3,67,Medium,Medium,Yes,Medium,Yes,Low,Medium,Public,Neutral,No,Postgraduate,Male"
"5045,25,76,59,8,4,4,71,High,High,Yes,Medium,Yes,Medium,Medium,Private,Neutral,No,College,Female"
"5046,26,98,88,4,1,1,72,High,Low,No,Low,Yes,Medium,High,Public,Neutral,No,College,Female"
"5047,8,73,80,4,0,4,62,Medium,High,Yes,Low,Yes,Low,High,Public,Neutral,No,College,Male"
