"Id,Hours_Studied,Attendance,Previous_Scores,Sleep_Hours,Tutoring_Sessions,Physical_Activity,Exam_Score"
"5182,17,61,55,7,1,2,62"
"5183,19,97,73,8,2,1,68"
"5184,22,81,80,7,1,3,67"
"5185,26,82,79,7,1,2,69"
"5186,8,91,98,6,1,3,67"
"5187,18,73,65,5,1,3,63"
"5188,21,79,88,7,0,4,65"
"5189,14,99,86,6,2,4,71"
"5190,30,87,53,8,1,1,70"
"5191,16,66,97,7,5,3,68"
"5192,20,65,97,8,0,3,65"
"5193,23,68,70,6,4,2,68"
"5194,16,91,71,5,2,3,69"
"5195,9,72,91,10,1,2,62"
"5196,17,61,75,7,2,4,62"
"5197,26,98,90,8,1,2,72"
"5198,18,67,52,5,0,4,64"
"5199,15,60,63,7,0,1,58"
"5200,26,69,55,9,1,3,66"
"5201,18,69,73,5,1,4,64"
"5202,17,77,93,10,3,1,68"
"5203,21,97,78,7,0,3,69"
"5204,25,95,76,6,1,5,71"
"5205,34,78,68,8,1,2,71"
"5206,25,76,53,9,0,3,67"
"5207,27,82,88,6,2,3,71"
"5208,17,70,79,6,2,3,64"
"5209,14,62,97,7,0,1,62"
"5210,20,98,72,8,1,4,70"
"5211,21,67,70,7,2,2,63"
"5212,14,68,99,8,0,3,66"
"5213,19,79,57,8,2,3,65"
"5214,22,80,63,7,1,3,69"
"5215,22,61,74,6,1,3,63"
"5216,23,66,76,7,1,2,64"
"5217,22,75,77,10,2,2,66"
"5218,17,87,61,7,4,3,67"
"5219,17,69,96,9,2,3,66"
"5220,13,77,85,6,2,4,65"
"5221,31,82,63,7,2,2,72"
"5222,20,96,65,8,0,2,70"
"5223,19,73,94,9,1,1,67"
"5224,14,65,69,9,4,3,64"
"5225,38,80,78,5,1,4,72"
"5226,14,90,56,9,0,4,65"
"5227,17,64,63,10,0,3,62"
"5228,22,77,71,6,3,4,67"
"5229,24,61,83,6,0,3,64"
"5230,26,61,64,7,0,3,63"
"5231,31,79,98,7,1,2,72"
"5232,23,72,61,6,1,5,66"
"5233,14,94,89,5,0,1,70"
"5234,18,84,68,9,0,2,66"
"5235,22,78,92,6,1,3,70"
"5236,32,76,96,6,0,2,67"
"5237,12,80,59,7,1,2,64"
"5238,27,62,75,5,2,2,67"
"5239,21,96,58,5,0,4,72"
"5240,25,100,85,6,1,3,72"
"5241,19,67,92,8,2,5,68"
"5242,15,65,69,7,1,3,64"
"5243,25,66,70,4,1,3,66"
"5244,24,86,60,9,0,3,68"
"5245,26,86,65,8,0,4,66"
"5246,20,94,66,7,1,1,70"
"5247,16,90,58,7,1,4,70"
"5248,11,78,65,8,0,2,62"
"5249,25,85,95,10,0,1,69"
"5250,23,88,66,8,2,2,69"
"5251,14,81,64,7,2,4,66"
"5252,17,79,69,5,4,3,68"
"5253,17,86,98,7,2,5,71"
"5254,11,82,88,8,1,2,64"
"5255,15,86,60,7,2,3,67"
"5256,13,85,88,6,2,3,68"
"5257,18,89,88,8,0,1,67"
"5258,16,86,98,6,1,3,68"
"5259,10,81,95,8,5,3,69"
"5260,32,87,55,6,0,3,71"
"5261,28,78,73,4,3,4,68"
"5262,15,70,85,6,0,2,65"
"5263,22,60,99,7,1,3,63"
"5264,23,82,54,8,0,1,65"
"5265,27,84,68,8,3,2,72"
"5266,15,99,75,5,2,1,67"
"5267,27,74,71,7,1,3,69"
"5268,17,76,73,6,3,3,67"
"5269,12,68,68,6,2,4,64"
"5270,24,63,99,6,0,3,62"
"5271,28,91,90,7,2,3,71"
"5272,36,70,87,10,2,3,70"
"5273,13,84,71,10,1,3,64"
"5274,24,88,94,6,0,2,69"
"5275,18,79,55,7,1,3,65"
"5276,25,95,57,7,2,2,73"
"5277,11,78,98,7,2,3,64"
"5278,12,71,78,8,2,2,64"
"5279,15,96,58,7,3,4,70"
"5280,20,94,97,6,2,5,70"
"5281,16,67,99,9,2,2,64"
"5282,24,61,94,5,3,2,64"
"5283,26,64,62,7,3,2,66"
"5284,24,71,64,5,1,3,66"
"5285,30,99,70,5,2,4,74"
"5286,22,82,79,8,2,1,69"
"5287,13,75,100,6,1,3,67"
"5288,28,96,98,4,5,5,73"
"5289,16,78,96,6,0,1,66"
"5290,25,73,54,6,2,4,67"
"5291,29,98,88,5,3,2,75"
"5292,23,94,94,8,2,2,73"
"5293,11,94,67,5,2,5,67"
"5294,14,80,61,6,0,4,65"
"5295,28,92,87,7,1,1,71"
"5296,19,67,55,6,1,4,63"
"5297,20,83,97,6,2,4,68"
"5298,25,99,58,6,0,4,72"
"5299,24,72,73,5,2,2,67"
"5300,22,92,99,6,1,4,71"
"5301,19,80,99,8,1,4,67"
"5302,18,62,89,6,0,3,66"
"5303,25,91,92,7,3,5,72"
"5304,23,67,98,9,2,0,64"
"5305,18,85,96,8,0,3,68"
"5306,26,63,81,5,0,2,65"
"5307,19,98,87,8,1,4,74"
"5308,15,72,80,9,4,4,65"
"5309,15,69,75,6,2,2,63"
"5310,14,65,94,5,5,3,65"
"5311,18,98,87,6,0,1,70"
"5312,27,88,93,7,0,4,71"
"5313,15,90,55,8,1,1,66"
"5314,21,80,79,6,2,3,69"
"5315,16,79,66,4,2,2,67"
"5316,18,64,76,5,1,4,64"
"5317,11,82,81,8,2,2,67"
"5318,19,70,92,10,1,4,67"
"5319,19,99,52,7,1,4,70"
"5320,23,92,58,9,2,1,71"
"5321,21,77,96,5,2,5,68"
"5322,13,66,98,6,1,2,65"
"5323,27,91,53,4,1,3,70"
"5324,21,65,67,8,1,4,64"
"5325,21,68,50,6,3,4,67"
"5326,20,68,88,8,5,3,63"
"5327,17,82,84,6,2,3,65"
"5328,21,91,78,10,2,2,70"
"5329,23,73,85,10,1,3,67"
"5330,10,63,77,4,3,3,60"
"5331,17,79,62,8,1,3,64"
"5332,18,90,88,6,1,1,65"
"5333,22,69,89,8,0,5,64"
"5334,27,69,93,5,1,4,67"
"5335,15,98,98,9,0,3,71"
"5336,17,98,87,9,0,3,69"
"5337,17,100,53,5,1,4,70"
"5338,15,92,51,7,1,3,69"
"5339,18,68,87,7,3,4,69"
"5340,25,68,53,8,2,3,64"
"5341,14,74,66,7,0,3,63"
"5342,23,73,57,8,3,2,67"
"5343,10,98,98,7,0,3,66"
"5344,17,92,66,8,2,3,69"
"5345,18,89,53,5,5,4,69"
"5346,30,67,97,7,2,3,69"
"5347,18,96,80,9,1,3,72"
"5348,7,93,52,9,1,3,65"
"5349,8,67,92,7,0,2,63"
"5350,20,95,58,7,1,4,69"
"5351,24,71,90,9,3,3,69"
"5352,22,63,80,7,2,2,64"
"5353,21,86,59,9,2,3,69"
"5354,27,86,88,7,1,3,72"
"5355,17,64,73,7,1,4,62"
"5356,25,73,82,5,1,3,66"
"5357,10,100,93,5,2,1,65"
"5358,15,87,63,8,0,3,69"
"5359,9,89,68,10,1,3,65"
"5360,18,69,100,7,3,2,67"
"5361,20,63,75,7,2,2,63"
"5362,21,71,78,9,2,4,66"
"5363,20,70,64,8,0,3,61"
"5364,14,69,71,4,1,4,64"
"5365,19,68,75,8,1,4,64"
"5366,11,83,63,5,2,3,65"
"5367,28,73,62,7,3,3,68"
"5368,18,93,80,6,1,3,69"
"5369,17,67,59,6,0,3,61"
"5370,30,79,78,7,3,2,72"
"5371,13,61,85,8,4,3,61"
"5372,13,79,60,7,1,4,66"
"5373,13,62,87,9,1,1,60"
"5374,20,99,68,9,1,3,69"
"5375,23,92,100,9,1,2,72"
"5376,24,80,99,7,2,2,69"
"5377,35,63,90,6,0,3,71"
"5378,7,84,67,7,1,3,64"
"5379,24,90,97,9,3,4,71"
"5380,17,68,100,9,1,3,64"
"5381,16,83,73,4,3,3,67"
"5382,16,93,81,7,2,3,67"
"5383,15,91,50,4,1,3,66"
"5384,30,92,52,7,3,4,73"
"5385,25,95,75,6,1,4,73"
"5386,20,98,80,6,0,2,70"
"5387,28,76,66,8,5,4,70"
"5388,11,83,55,6,0,4,62"
"5389,12,92,89,7,1,2,68"
"5390,7,88,71,6,0,3,65"
"5391,16,100,82,7,2,2,73"
"5392,21,61,83,8,1,3,65"
"5393,21,74,77,6,0,3,66"
"5394,21,71,59,8,3,3,64"
"5395,12,70,81,7,0,3,63"
"5396,25,69,66,7,0,3,62"
"5397,21,88,91,6,0,4,70"
"5398,24,63,60,8,3,3,65"
"5399,9,90,65,8,0,5,64"
"5400,22,88,72,7,4,2,70"
"5401,13,70,87,7,1,5,62"
"5402,18,70,86,8,5,2,67"
"5403,23,85,67,8,1,3,66"
"5404,21,90,76,7,2,3,74"
"5405,15,95,62,9,2,3,69"
"5406,20,94,89,8,0,4,70"
"5407,11,99,60,10,1,1,68"
"5408,27,83,91,5,3,2,70"
"5409,19,96,97,8,3,2,71"
"5410,27,92,100,9,2,0,73"
"5411,17,96,93,9,3,2,69"
"5412,17,60,61,7,1,4,61"
"5413,15,99,71,5,0,2,68"
"5414,25,79,54,9,1,2,66"
"5415,16,92,58,6,0,4,67"
"5416,24,65,52,7,1,1,64"
"5417,18,76,82,10,1,4,67"
"5418,8,71,77,5,0,4,61"
"5419,17,72,96,8,2,3,65"
"5420,13,65,73,6,0,3,62"
"5421,20,92,82,6,0,5,69"
"5422,13,60,70,7,1,3,61"
"5423,26,73,91,8,4,5,69"
"5424,19,67,96,8,1,3,64"
"5425,19,84,72,9,1,3,65"
"5426,24,70,54,6,1,1,64"
"5427,26,70,58,5,1,3,68"
"5428,20,80,86,6,1,3,67"
"5429,15,86,66,8,0,5,68"
"5430,9,65,89,7,2,4,61"
"5431,16,67,87,4,5,4,69"
"5432,16,70,85,4,0,3,64"
"5433,21,99,91,7,3,4,74"
"5434,18,76,88,8,1,4,66"
"5435,24,84,82,6,1,2,68"
"5436,16,70,50,8,3,3,65"
"5437,20,80,76,5,0,3,66"
"5438,27,63,80,7,2,2,66"
"5439,22,61,98,7,3,2,65"
"5440,20,79,83,8,3,4,67"
"5441,16,76,79,5,0,4,65"
"5442,16,65,77,5,1,3,63"
"5443,15,88,55,8,1,2,67"
"5444,17,100,71,5,2,4,70"
"5445,25,76,57,6,0,3,68"
"5446,19,85,53,9,1,3,66"
"5447,12,99,66,7,3,1,67"
"5448,31,93,82,8,2,1,72"
"5449,22,79,93,8,0,2,68"
"5450,12,89,91,8,1,2,66"
"5451,17,65,65,7,0,4,62"
"5452,21,80,52,6,1,4,65"
"5453,30,71,70,10,3,4,67"
"5454,13,66,66,7,3,2,62"
"5455,26,77,69,7,1,3,66"
"5456,28,65,78,8,1,3,67"
"5457,16,88,52,6,2,3,68"
"5458,18,78,69,6,1,4,66"
"5459,14,81,78,9,0,4,68"
"5460,19,66,72,6,2,5,62"
"5461,20,66,83,8,1,2,64"
"5462,24,83,59,8,1,3,68"
"5463,27,99,58,7,2,2,71"
"5464,16,64,65,7,2,4,63"
"5465,8,71,55,8,1,2,62"
"5466,20,95,62,7,1,3,69"
"5467,22,63,54,4,0,3,62"
"5468,21,95,70,9,3,3,71"
"5469,18,81,86,6,3,4,69"
"5470,21,76,64,7,1,2,66"
"5471,29,72,50,5,0,4,64"
"5472,22,72,78,6,1,3,65"
"5473,18,72,85,6,1,1,68"
"5474,17,95,70,7,1,3,69"
"5475,19,89,65,6,2,3,68"
"5476,30,87,75,10,3,4,71"
"5477,19,92,55,7,1,5,66"
"5478,20,70,82,8,2,3,65"
"5479,17,85,87,7,1,1,68"
"5480,27,78,85,8,0,3,72"
"5481,32,91,66,4,3,2,75"
"5482,23,72,92,6,2,3,67"
"5483,20,86,97,6,1,2,67"
"5484,20,95,65,6,2,3,70"
"5485,6,76,63,8,5,3,64"
"5486,24,63,85,8,1,3,65"
"5487,21,81,85,7,1,3,68"
"5488,23,74,76,7,1,2,67"
"5489,16,87,96,10,1,1,66"
"5490,18,98,57,7,0,1,69"
"5491,18,79,74,4,2,1,64"
"5492,26,79,52,8,1,3,68"
"5493,18,86,53,8,5,3,68"
"5494,32,64,53,9,1,3,65"
"5495,23,70,75,8,0,2,65"
"5496,12,97,79,6,1,2,65"
"5497,19,87,50,8,0,2,67"
"5498,16,61,82,7,2,3,63"
"5499,7,68,74,9,1,3,62"
"5500,30,87,61,9,2,4,73"
"5501,24,91,51,7,2,3,72"
"5502,23,94,58,8,5,6,71"
"5503,21,72,80,9,3,4,67"
"5504,12,97,83,7,0,2,66"
"5505,17,82,82,10,1,2,68"
"5506,25,88,58,9,0,4,70"
"5507,14,84,96,6,2,2,66"
"5508,5,65,71,7,0,2,56"
"5509,19,99,88,8,1,3,71"
"5510,19,65,58,10,2,3,64"
"5511,21,70,74,8,2,3,65"
"5512,24,93,76,7,2,1,70"
"5513,24,85,89,9,1,2,70"
"5514,22,94,81,7,2,4,71"
"5515,27,81,70,6,0,5,70"
"5516,11,75,64,8,3,3,62"
"5517,23,97,99,6,1,3,72"
"5518,24,61,64,10,0,3,62"
"5519,13,94,56,7,2,4,67"
"5520,11,69,65,8,0,2,58"
"5521,16,94,66,6,3,4,69"
"5522,16,66,56,9,0,4,60"
"5523,25,83,85,7,2,4,72"
"5524,16,96,81,7,0,3,66"
"5525,15,79,66,7,2,3,66"
"5526,16,90,100,5,1,4,69"
"5527,27,92,83,7,2,4,70"
"5528,20,89,85,8,2,1,70"
"5529,19,97,78,5,0,3,70"
"5530,19,78,78,9,2,2,67"
"5531,28,67,51,7,2,3,67"
"5532,16,62,89,7,0,3,59"
"5533,28,70,96,4,1,2,67"
"5534,21,66,56,7,1,4,65"
"5535,19,82,90,5,1,3,68"
"5536,35,67,77,6,1,3,71"
"5537,14,62,64,5,2,3,61"
"5538,18,61,96,6,0,3,63"
"5539,13,93,51,7,1,3,67"
"5540,26,84,64,7,1,4,69"
"5541,30,74,94,8,0,3,70"
"5542,30,96,74,4,0,3,69"
"5543,27,63,80,7,1,4,66"
"5544,19,99,87,7,1,4,70"
"5545,18,85,57,6,2,2,67"
"5546,10,67,61,6,0,2,61"
"5547,32,87,100,9,2,2,74"
"5548,23,91,62,10,1,3,70"
"5549,17,77,77,4,0,4,66"
"5550,28,94,65,6,1,1,73"
"5551,14,66,93,5,1,2,62"
"5552,22,71,98,7,2,2,65"
"5553,19,64,57,9,0,3,62"
"5554,24,68,80,8,1,4,64"
"5555,20,70,91,7,1,2,63"
"5556,11,97,91,7,1,4,69"
"5557,20,63,72,7,3,5,63"
"5558,26,77,61,8,1,4,67"
"5559,20,81,69,8,1,2,65"
"5560,25,96,88,8,0,1,71"
"5561,14,100,100,4,3,3,71"
"5562,20,90,78,7,0,4,69"
"5563,16,99,60,7,2,3,71"
"5564,24,91,52,8,1,5,68"
"5565,20,99,97,7,2,0,70"
"5566,24,88,74,8,0,3,71"
"5567,27,63,86,6,1,4,68"
"5568,24,76,83,8,1,4,69"
"5569,22,86,95,9,4,2,71"
"5570,14,74,63,5,2,3,63"
"5571,20,71,72,5,4,4,66"
"5572,17,83,96,8,1,3,67"
"5573,18,97,79,7,3,3,71"
"5574,18,61,54,9,0,2,59"
"5575,14,91,60,7,0,2,67"
"5576,8,89,62,8,2,4,66"
"5577,16,99,100,6,1,3,72"
"5578,21,97,61,8,0,3,70"
"5579,12,90,93,8,3,3,68"
"5580,20,81,54,6,0,2,63"
"5581,31,68,59,9,3,2,69"
"5582,26,82,94,4,0,3,67"
"5583,30,91,95,7,1,3,75"
"5584,22,96,59,5,0,2,67"
"5585,27,92,61,5,0,3,74"
"5586,16,68,77,8,1,4,66"
"5587,16,84,53,5,2,1,65"
"5588,4,73,97,5,1,1,60"
"5589,27,60,68,8,1,4,63"
"5590,29,68,74,5,3,2,69"
"5591,17,65,55,9,1,2,64"
"5592,18,94,52,8,1,4,68"
"5593,15,70,73,6,2,4,63"
"5594,22,71,56,8,0,2,65"
"5595,27,98,82,4,0,3,74"
"5596,10,75,90,8,2,2,65"
"5597,22,60,52,5,0,2,61"
"5598,18,71,81,6,1,3,66"
"5599,21,65,91,6,1,3,67"
"5600,23,64,72,9,0,3,66"
"5601,19,63,98,6,4,2,69"
"5602,19,84,56,7,2,3,65"
"5603,19,68,66,6,2,3,65"
"5604,26,74,62,6,0,3,66"
"5605,23,94,100,5,2,2,73"
"5606,21,77,65,7,2,2,64"
"5607,12,97,69,7,0,5,67"
"5608,18,80,92,8,0,1,67"
"5609,25,76,96,7,3,4,68"
"5610,20,90,97,7,2,3,71"
"5611,24,63,78,8,0,3,64"
"5612,31,64,83,6,1,2,67"
"5613,26,86,67,5,2,1,68"
"5614,21,79,80,8,1,3,67"
"5615,17,92,65,6,3,2,70"
"5616,5,97,87,7,2,3,64"
"5617,19,76,65,6,0,4,63"
"5618,18,84,94,6,3,4,71"
"5619,22,80,57,4,1,3,64"
"5620,19,99,79,8,3,4,70"
"5621,18,93,76,4,3,3,70"
"5622,9,96,63,9,1,1,67"
"5623,14,70,51,9,1,4,62"
"5624,23,91,57,6,2,2,69"
"5625,30,71,98,9,2,1,69"
"5626,19,68,97,10,0,3,62"
"5627,22,98,56,7,1,1,70"
"5628,26,61,69,8,2,3,66"
"5629,15,99,73,7,1,3,69"
"5630,22,66,74,9,3,3,65"
"5631,16,93,65,5,0,3,66"
"5632,25,71,96,7,2,3,69"
"5633,21,74,95,8,1,5,66"
"5634,22,69,51,8,1,3,65"
"5635,15,83,83,7,1,2,66"
"5636,24,74,54,9,1,3,63"
"5637,33,86,80,7,0,3,72"
"5638,14,61,93,7,3,2,62"
"5639,18,63,82,8,1,1,64"
"5640,21,64,73,7,2,2,61"
"5641,25,77,98,7,0,2,70"
"5642,17,93,87,6,1,2,67"
"5643,3,96,62,10,3,4,66"
"5644,28,70,69,6,2,4,66"
"5645,25,83,88,8,1,3,68"
"5646,10,91,51,10,0,3,67"
"5647,16,72,53,5,1,3,65"
"5648,29,76,93,8,0,4,70"
"5649,29,81,52,7,1,4,69"
"5650,26,65,84,10,1,4,68"
"5651,19,61,66,6,0,1,61"
"5652,20,66,91,6,0,5,65"
"5653,19,85,92,7,3,2,71"
"5654,27,63,98,6,0,3,66"
"5655,15,68,55,6,0,3,62"
"5656,15,74,71,10,0,2,61"
"5657,26,63,79,7,1,2,67"
"5658,20,68,96,6,0,3,66"
"5659,28,96,63,6,1,2,71"
"5660,16,61,54,8,0,3,62"
"5661,20,86,60,8,1,3,67"
"5662,14,75,75,6,0,2,64"
"5663,20,87,84,5,2,3,68"
"5664,11,84,85,7,3,4,67"
"5665,17,69,54,7,1,2,63"
"5666,11,94,88,6,2,4,70"
"5667,24,80,83,9,1,1,67"
"5668,24,93,70,8,1,3,71"
"5669,10,76,79,7,3,4,62"
"5670,28,99,88,6,3,4,75"
"5671,35,91,63,10,1,5,72"
"5672,20,99,97,5,4,3,73"
"5673,16,81,57,6,3,3,64"
"5674,37,79,95,6,1,1,73"
"5675,12,90,87,7,2,2,66"
"5676,20,95,83,8,1,3,69"
"5677,21,99,54,5,1,4,70"
"5678,28,73,96,6,1,0,70"
"5679,22,92,65,8,0,2,71"
"5680,17,68,87,6,0,4,64"
"5681,14,82,94,6,7,4,71"
"5682,18,67,62,7,1,2,63"
"5683,14,74,96,6,2,4,68"
"5684,20,97,81,7,3,3,71"
"5685,17,66,83,8,4,5,65"
"5686,11,85,96,7,1,3,66"
"5687,28,84,76,9,0,3,72"
"5688,17,65,72,8,1,4,65"
"5689,12,73,82,7,1,3,60"
"5690,19,83,78,7,2,4,67"
"5691,20,67,53,10,1,2,65"
"5692,10,92,59,6,0,2,64"
"5693,22,99,51,7,2,4,72"
"5694,14,69,55,6,3,2,62"
"5695,30,67,86,8,0,4,67"
"5696,23,78,50,10,1,3,67"
"5697,18,90,65,7,4,3,69"
"5698,16,71,72,7,1,4,65"
"5699,19,61,97,7,0,3,62"
"5700,24,82,66,5,0,3,69"
"5701,20,98,89,7,1,3,72"
"5702,19,76,70,10,1,3,63"
"5703,20,77,55,8,1,3,64"
"5704,16,99,55,9,1,3,67"
"5705,18,88,72,9,2,4,70"
"5706,7,89,53,6,3,2,64"
"5707,26,83,79,10,1,2,69"
"5708,22,99,75,4,2,4,72"
"5709,15,88,85,7,4,2,69"
"5710,31,96,59,4,3,5,75"
"5711,21,88,80,4,1,2,67"
"5712,14,89,59,8,1,3,67"
"5713,25,72,86,6,0,2,66"
"5714,22,72,65,9,0,3,64"
"5715,22,91,81,4,2,3,68"
"5716,17,72,94,7,1,5,66"
"5717,23,83,74,5,3,2,69"
"5718,18,70,60,7,1,3,65"
"5719,23,93,94,9,2,3,70"
"5720,9,64,68,10,0,3,57"
"5721,17,93,87,8,2,3,69"
"5722,30,84,66,5,0,2,70"
"5723,15,67,65,5,4,2,63"
"5724,16,82,82,7,1,3,66"
"5725,17,71,58,6,3,3,64"
"5726,13,73,93,8,0,3,65"
"5727,7,74,69,10,1,4,64"
"5728,19,63,51,6,2,4,62"
"5729,21,99,65,6,1,2,71"
"5730,20,61,89,5,1,2,64"
"5731,19,86,93,7,1,2,72"
"5732,20,75,78,7,0,2,64"
"5733,26,86,65,7,2,4,71"
"5734,19,74,76,8,5,4,68"
"5735,17,87,92,8,3,2,68"
"5736,18,89,66,7,2,3,68"
"5737,23,88,69,7,3,3,69"
"5738,28,65,77,7,1,3,67"
"5739,16,86,94,7,0,4,66"
"5740,21,71,79,6,1,4,65"
"5741,22,61,60,5,0,2,63"
"5742,14,77,54,7,1,2,62"
"5743,20,77,55,6,1,1,67"
"5744,11,79,98,8,2,4,65"
"5745,9,88,91,7,1,3,66"
"5746,22,72,88,7,2,4,66"
"5747,18,73,75,8,0,1,64"
"5748,21,62,84,5,5,4,67"
"5749,20,87,56,10,2,2,67"
"5750,14,83,81,4,1,4,61"
"5751,20,74,91,9,1,5,66"
"5752,13,88,53,7,2,4,66"
"5753,28,81,65,6,1,2,67"
"5754,12,79,56,5,1,5,64"
"5755,19,80,63,6,1,3,64"
"5756,14,85,89,7,2,2,67"
"5757,23,86,67,7,2,3,68"
"5758,18,72,84,9,2,4,64"
"5759,17,66,89,7,0,3,63"
"5760,25,66,91,7,2,3,68"
"5761,20,86,94,8,2,2,64"
"5762,23,95,80,7,2,4,70"
"5763,14,76,64,7,3,3,64"
"5764,12,67,58,7,0,2,59"
"5765,21,90,75,8,4,2,71"
"5766,18,93,55,6,3,5,67"
"5767,24,95,96,6,3,3,73"
"5768,20,84,72,8,3,3,66"
"5769,21,94,94,5,2,2,73"
"5770,10,61,85,7,1,4,62"
"5771,31,64,93,6,1,3,69"
"5772,19,64,94,8,3,3,66"
"5773,24,89,53,9,1,3,68"
"5774,15,63,86,6,4,5,65"
"5775,22,80,61,8,1,2,67"
"5776,12,79,99,7,2,2,64"
"5777,23,72,89,6,0,3,67"
"5778,18,95,50,7,3,3,66"
"5779,20,67,96,9,1,3,68"
"5780,24,74,65,7,3,2,68"
"5781,13,91,71,9,1,2,64"
"5782,16,61,81,7,2,1,63"
"5783,23,87,96,5,2,3,72"
"5784,33,93,96,7,1,1,75"
"5785,19,97,78,5,2,3,71"
"5786,24,95,66,7,2,3,71"
"5787,19,73,64,6,4,5,66"
"5788,32,83,68,10,3,4,71"
"5789,10,63,59,9,0,5,61"
"5790,21,70,83,7,1,3,65"
"5791,10,64,76,9,1,1,58"
"5792,5,73,89,6,1,2,62"
"5793,22,95,55,5,2,0,69"
"5794,21,74,70,8,1,3,65"
"5795,18,82,62,8,3,4,69"
"5796,19,77,77,6,1,3,68"
"5797,39,78,73,6,0,2,70"
"5798,18,99,72,8,4,4,72"
"5799,23,72,66,4,3,4,66"
"5800,16,85,86,8,2,4,68"
"5801,22,77,74,7,2,4,67"
"5802,19,62,60,8,1,2,61"
"5803,18,80,77,8,1,2,64"
"5804,31,93,80,6,3,2,74"
"5805,27,64,51,5,1,3,64"
"5806,21,63,60,9,2,2,64"
"5807,6,66,62,7,2,4,61"
"5808,18,91,62,7,3,3,71"
"5809,36,89,62,8,2,3,72"
"5810,19,83,64,6,0,5,68"
"5811,27,79,63,8,2,5,69"
"5812,29,96,94,8,2,4,74"
"5813,21,91,66,9,3,4,70"
"5814,15,92,67,9,1,2,69"
"5815,5,93,63,7,2,3,64"
"5816,24,86,98,8,2,5,71"
"5817,15,78,77,7,0,3,65"
"5818,21,95,81,7,0,3,71"
"5819,13,97,87,5,1,2,71"
"5820,18,61,67,7,5,2,66"
"5821,20,62,98,4,1,4,64"
"5822,22,98,58,7,0,3,70"
"5823,13,71,73,9,1,3,61"
"5824,27,95,57,8,1,3,71"
"5825,16,76,90,7,0,3,65"
"5826,10,65,55,7,0,3,59"
"5827,19,63,78,6,3,2,63"
"5828,20,66,55,6,1,3,64"
"5829,21,70,73,8,0,4,63"
"5830,28,80,64,5,1,2,70"
"5831,19,88,95,5,1,3,70"
"5832,19,99,53,8,1,4,72"
"5833,13,78,82,7,0,2,65"
"5834,25,81,85,7,3,1,71"
"5835,21,81,94,7,3,1,70"
"5836,17,82,94,10,1,3,66"
"5837,9,81,99,7,2,3,64"
"5838,29,60,63,7,0,4,64"
"5839,13,60,64,10,1,4,59"
"5840,16,64,70,7,5,4,65"
"5841,22,64,77,10,1,3,66"
"5842,13,88,68,4,1,2,67"
"5843,11,68,87,5,1,4,62"
"5844,7,96,50,6,1,3,65"
"5845,24,97,51,8,3,2,73"
"5846,17,99,86,10,1,2,70"
"5847,38,98,94,6,2,4,75"
"5848,14,71,89,8,0,3,66"
"5849,14,80,56,10,1,3,65"
"5850,17,67,97,9,1,3,64"
"5851,21,92,76,6,2,5,70"
"5852,17,96,87,8,0,5,71"
"5853,24,94,60,8,0,3,68"
"5854,14,77,77,6,1,2,64"
"5855,12,90,67,8,2,3,67"
"5856,9,64,99,6,6,6,65"
"5857,7,62,74,7,3,3,62"
"5858,17,90,88,5,1,1,68"
"5859,18,77,80,4,1,2,66"
"5860,16,100,55,7,1,2,69"
"5861,27,64,77,7,3,4,68"
"5862,27,94,77,5,0,2,71"
"5863,18,79,86,8,3,4,68"
"5864,9,93,66,7,0,2,64"
"5865,17,93,93,8,0,3,66"
"5866,16,97,81,8,0,2,70"
"5867,16,72,52,9,1,1,60"
"5868,16,98,85,8,0,2,69"
"5869,16,66,95,7,1,4,65"
"5870,18,63,84,7,1,2,66"
"5871,16,77,69,10,1,3,64"
"5872,21,93,80,8,0,1,71"
"5873,22,79,59,7,0,3,66"
"5874,15,93,80,7,0,3,66"
"5875,28,89,75,6,1,3,68"
"5876,14,68,51,5,1,5,63"
"5877,10,98,66,10,1,2,66"
"5878,22,62,60,8,0,2,61"
"5879,15,96,70,5,4,3,70"
"5880,22,72,62,7,5,2,68"
"5881,6,80,92,9,5,2,65"
"5882,28,77,85,6,0,1,69"
"5883,24,67,87,6,0,4,67"
"5884,11,74,68,8,0,3,62"
"5885,11,68,50,8,2,4,61"
"5886,30,68,61,6,1,3,70"
"5887,16,67,88,6,0,3,65"
"5888,15,80,80,8,1,4,65"
"5889,6,92,77,5,1,4,66"
"5890,18,83,64,6,1,3,66"
"5891,19,96,54,7,1,3,69"
"5892,24,85,89,8,1,3,70"
"5893,12,88,52,6,1,1,63"
"5894,11,87,53,8,1,3,64"
"5895,23,78,65,9,1,2,65"
"5896,26,88,79,6,1,4,71"
"5897,11,63,100,10,0,3,61"
"5898,26,94,55,9,2,3,69"
"5899,20,91,74,7,1,4,69"
"5900,27,70,80,7,1,3,66"
"5901,20,91,91,6,3,2,72"
"5902,5,61,84,9,1,3,60"
"5903,19,69,90,7,0,1,62"
"5904,26,63,76,5,3,5,66"
"5905,15,91,72,4,1,2,69"
"5906,18,90,81,7,2,3,69"
"5907,19,93,95,7,3,3,71"
"5908,3,60,78,6,1,1,57"
"5909,30,80,80,5,0,4,72"
"5910,15,88,67,4,1,4,66"
"5911,23,66,80,6,1,3,66"
"5912,19,86,81,6,3,3,70"
"5913,28,63,88,8,2,2,67"
"5914,22,67,79,7,1,3,65"
